item_id,item_name,category,item_condition,starting_price,final_price,bids_count,auction_duration,seller_rating,buyer_region
2378,Fitness Tracker,Jewelry,4,243.67,4691.63,65,40,4.0,Africa
2379,Smartwatch,Books,2,179.38,928.11,32,6,3.6,North America
2380,Leather Jacket,Art,4,233.91,4708.56,98,26,2.7,Europe
2381,Smartphone,Art,4,499.86,3961.86,58,43,3.2,North America
2382,Dining Table,Jewelry,2,417.48,4736.52,97,9,2.0,North America
2383,Vintage Watch,Books,3,29.23,218.81,50,44,4.1,Asia
2384,LED TV,Electronics,2,443.0,1546.87,57,53,3.8,Europe
2385,Camera Lens,Furniture,4,304.86,2690.87,58,6,3.0,Asia
2386,Desk Lamp,Electronics,1,360.03,3260.28,100,63,4.9,Australia
2387,Electric Guitar,Furniture,1,55.46,435.78,1,40,4.8,Asia
2388,Wall Art,Books,4,86.93,3718.07,7,53,3.3,Asia
2389,Wall Art,Furniture,4,225.4,1020.46,67,64,4.4,North America
2390,Board Game,Art,4,240.43,300.97,27,66,1.8,Australia
2391,LED TV,Art,3,353.66,2868.28,1,63,4.6,South America
2392,Smart Thermostat,Jewelry,1,72.5,3713.05,34,46,2.8,North America
2393,Luggage Set,Electronics,1,323.51,1828.3,70,57,4.0,Asia
2394,Portable Charger,Furniture,2,29.25,3942.21,37,71,3.0,Africa
2395,Diamond Ring,Art,4,301.63,1609.72,85,8,2.1,South America
2396,Canvas Painting,Jewelry,4,10.46,4159.98,51,40,3.2,Europe
2397,Coffee Maker,Furniture,2,155.83,1549.75,27,20,3.8,Asia
2398,Camera Lens,Books,3,304.86,2520.4,38,21,4.0,Asia
2399,Luggage Set,Jewelry,3,281.11,4604.28,27,72,2.8,Africa
2400,Smartwatch,Furniture,1,356.81,4361.32,83,16,3.5,Africa
2401,Camera Lens,Jewelry,3,185.94,126.19,65,28,5.0,Europe
2402,Camera Lens,Books,4,326.48,3485.98,81,59,2.7,Europe
2403,Portable Charger,Furniture,3,48.79,151.45,69,33,2.0,North America
2404,E-Reader,Books,3,37.47,264.58,94,60,4.8,North America
2405,Winter Coat,Books,2,50.12,2134.53,57,18,3.1,South America
2406,Coffee Maker,Art,1,351.24,1489.73,52,58,3.3,North America
2407,Dog Bed,Furniture,4,253.01,3160.73,66,46,3.9,Africa
2408,Dining Table,Books,4,241.41,3223.78,44,46,1.8,South America
2409,Dining Table,Clothing,2,213.52,4219.62,18,14,2.2,Africa
2410,4K Projector,Electronics,1,334.11,637.45,91,55,2.8,Asia
2411,Smartphone,Electronics,1,291.69,3669.77,9,1,1.6,Europe
2412,Sofa,Books,3,109.54,127.0,95,29,3.3,Australia
2413,Designer Handbag,Furniture,2,41.47,2700.2,73,26,3.7,Asia
2414,LED TV,Clothing,2,474.44,1735.67,2,67,4.5,Europe
2415,Luggage Set,Electronics,3,57.79,3744.68,55,53,1.6,Asia
2416,Dog Bed,Jewelry,1,271.07,4229.85,82,45,4.6,North America
2417,Smartphone,Electronics,3,299.78,3559.9,68,15,1.5,Europe
2418,Sneakers,Books,1,192.99,4902.26,54,46,1.4,Australia
2419,Backpack,Electronics,4,99.36,3109.43,33,46,4.4,North America
2420,LED TV,Clothing,1,30.7,820.78,73,62,1.5,Australia
2421,Tablet,Books,4,445.11,1022.34,48,39,1.7,North America
2422,Bluetooth Speaker,Furniture,1,486.13,3387.54,1,7,2.2,Europe
2423,Smartwatch,Art,2,245.75,1298.6,40,5,3.7,South America
2424,Action Figure,Jewelry,2,171.59,4108.9,76,44,2.6,South America
2425,Smartphone,Electronics,4,250.94,3570.99,64,2,1.2,Europe
2426,Camera Lens,Art,4,93.18,3667.91,48,29,2.8,Australia
2427,Camera Lens,Art,2,245.97,3162.78,13,6,2.2,Australia
2428,Designer Handbag,Clothing,2,295.28,4286.8,42,30,2.8,Europe
2429,Wall Art,Books,2,103.41,1335.4,50,9,1.6,Europe
2430,Winter Coat,Electronics,2,434.61,2108.84,49,64,4.7,Asia
2431,Camera Lens,Art,3,367.43,1364.45,54,68,4.7,Australia
2432,Backpack,Electronics,4,53.7,285.64,98,6,3.8,Europe
2433,Vintage Watch,Clothing,4,129.8,1967.01,72,9,4.2,North America
2434,Dining Table,Jewelry,1,359.44,628.54,36,63,1.0,North America
2435,Diamond Ring,Electronics,1,175.76,2446.76,93,22,2.6,Australia
2436,Bookshelf,Clothing,3,260.34,2044.44,17,71,4.9,North America
2437,Camera Lens,Clothing,2,153.46,4955.51,5,58,2.9,Africa
2438,Smartwatch,Clothing,1,347.36,4693.63,75,29,2.5,Africa
2439,Dining Table,Art,2,343.2,753.71,29,65,1.1,Africa
2440,Diamond Ring,Electronics,4,314.03,773.46,2,47,2.5,South America
2441,Robot Vacuum,Jewelry,3,418.0,4375.46,61,20,2.2,Africa
2442,Baby Stroller,Clothing,3,391.2,637.28,34,8,2.9,Europe
2443,Board Game,Clothing,3,159.24,4483.81,84,52,3.9,South America
2444,Cookware Set,Art,2,483.72,714.0,84,59,4.8,North America
2445,Laptop,Electronics,3,447.13,1511.83,94,17,2.3,Europe
2446,Electric Guitar,Jewelry,3,146.03,550.78,37,64,2.5,North America
2447,Baby Stroller,Books,3,84.1,767.24,99,60,1.9,Australia
2448,Robot Vacuum,Clothing,4,13.01,4996.74,49,64,2.7,Australia
2449,Canvas Painting,Furniture,4,243.56,434.0,42,13,1.5,North America
2450,E-Reader,Clothing,4,267.05,3016.24,74,53,1.0,Africa
2451,Smart Thermostat,Furniture,4,246.81,3569.65,10,17,3.8,South America
2452,Action Figure,Books,2,395.19,4037.09,2,69,5.0,Australia
2453,Bluetooth Speaker,Clothing,1,30.82,731.53,46,52,4.8,Asia
2454,Baby Stroller,Books,3,449.7,4517.62,76,54,3.5,Europe
2455,Smartwatch,Furniture,3,402.04,3035.13,4,43,1.2,Australia
2456,Leather Jacket,Clothing,3,69.34,2525.36,79,65,1.2,Asia
2457,Coffee Maker,Clothing,4,490.68,2911.84,61,38,2.4,Australia
2458,Smartphone,Art,4,153.95,3106.09,66,61,4.8,South America
2459,Camera Lens,Electronics,4,53.91,1113.41,96,52,1.9,Australia
2460,Wall Art,Clothing,1,88.17,2052.98,15,50,2.6,Europe
2461,Mountain Bike,Electronics,2,355.3,4655.22,31,2,3.5,Europe
2462,Luggage Set,Art,1,100.07,4587.9,99,46,2.2,South America
2463,Sneakers,Art,4,480.37,3786.24,92,27,4.3,Africa
2464,Coffee Maker,Furniture,3,30.9,1379.37,72,16,4.8,North America
2465,Baby Stroller,Furniture,1,260.78,1329.51,27,18,3.7,Europe
2466,Board Game,Electronics,4,89.9,3951.77,20,13,2.8,Europe
2467,E-Reader,Furniture,4,145.31,4643.24,41,58,3.7,Australia
2468,Espresso Machine,Clothing,4,281.18,3634.12,21,37,3.3,North America
2469,Fitness Tracker,Art,1,335.77,3277.36,48,10,3.2,Australia
2470,Espresso Machine,Art,2,323.22,2783.78,81,41,2.9,Africa
2471,4K Projector,Art,1,364.62,2259.01,62,50,3.2,Africa
2472,Wireless Headphones,Books,2,431.65,1218.04,25,61,1.5,North America
2473,LED TV,Electronics,1,20.21,3416.72,16,66,1.6,North America
2474,Coffee Maker,Electronics,2,141.35,2232.79,20,36,3.3,Australia
2475,Sofa,Art,3,95.95,4292.71,23,70,5.0,North America
2476,Antique Vase,Books,4,332.64,2898.41,96,30,3.1,North America
2477,Gaming Console,Jewelry,3,194.73,857.8,43,28,1.2,Asia
2478,Tablet,Furniture,4,402.83,978.83,20,57,4.0,North America
2479,Collectible Coin,Books,1,361.1,1713.7,67,30,1.8,North America
2480,Antique Vase,Jewelry,2,37.41,3064.98,10,32,4.6,South America
2481,Backpack,Books,1,26.04,3071.86,12,59,4.0,Australia
2482,Leather Jacket,Jewelry,4,243.66,2137.38,54,51,1.0,North America
2483,Espresso Machine,Clothing,4,140.18,2695.24,10,43,3.3,Africa
2484,Electric Guitar,Electronics,2,72.16,4459.82,32,44,2.4,North America
2485,Gaming Console,Books,2,431.66,3670.87,31,17,2.4,South America
2486,Dog Bed,Furniture,3,385.04,3343.2,92,21,2.1,Asia
2487,Wall Art,Art,4,191.08,3973.92,57,11,4.0,Europe
2488,Canvas Painting,Electronics,4,368.28,2617.96,59,28,3.1,Asia
2489,Baby Stroller,Books,1,283.79,4405.73,1,18,1.1,Asia
2490,Winter Coat,Jewelry,1,166.72,1938.4,86,62,3.1,Australia
2491,Camera Lens,Electronics,4,381.39,975.22,59,60,4.2,North America
2492,Backpack,Art,3,349.78,1254.7,53,4,3.2,Australia
2493,Backpack,Jewelry,1,23.41,481.68,86,57,2.6,Europe
2494,Portable Charger,Books,1,411.29,1698.03,33,44,1.1,Australia
2495,Mountain Bike,Clothing,4,479.15,4143.61,90,22,4.1,Europe
2496,Baby Stroller,Jewelry,1,168.3,254.79,80,36,3.8,Australia
2497,Wall Art,Books,4,297.4,1264.24,51,18,1.6,North America
2498,Backpack,Electronics,3,339.97,678.47,92,20,3.4,North America
2499,Smartphone,Furniture,1,226.09,1226.93,34,65,3.1,North America
2500,Wall Art,Electronics,1,137.57,4083.77,93,60,2.6,South America
2501,Portable Charger,Clothing,1,335.27,663.31,42,7,2.2,South America
2502,Designer Handbag,Furniture,3,387.06,1768.96,2,64,4.8,South America
2503,Laptop,Art,2,164.56,513.16,26,20,3.9,North America
2504,Dog Bed,Jewelry,3,110.9,369.34,100,46,2.7,Asia
2505,Bookshelf,Clothing,1,78.53,4717.54,6,50,2.4,Africa
2506,Gaming Console,Jewelry,1,104.27,2007.87,70,1,2.5,Asia
2507,Luggage Set,Electronics,2,77.19,3644.57,30,25,2.6,Asia
2508,Bluetooth Speaker,Electronics,4,171.16,1435.69,84,44,5.0,Australia
2509,Wall Art,Furniture,3,39.08,1123.32,39,44,4.4,South America
2510,Espresso Machine,Clothing,2,24.09,1848.11,41,59,3.4,South America
2511,4K Projector,Books,1,272.34,2003.56,93,7,4.2,Europe
2512,Camera Lens,Furniture,1,325.57,493.58,87,7,1.3,South America
2513,Leather Jacket,Art,4,92.76,1887.7,82,58,1.3,Australia
2514,Wall Art,Furniture,2,230.93,2733.11,67,37,3.6,Asia
2515,4K Projector,Electronics,1,152.82,2258.57,58,5,4.3,Asia
2516,Collectible Coin,Art,3,398.22,2485.92,88,49,2.4,Australia
2517,Mountain Bike,Books,4,429.54,4538.07,93,65,3.3,Europe
2518,Vintage Watch,Electronics,4,440.95,3350.89,97,30,3.2,Europe
2519,Dog Bed,Books,1,437.56,2865.93,99,40,2.2,Europe
2520,Antique Vase,Jewelry,4,99.94,1618.77,38,35,2.8,South America
2521,Baby Stroller,Furniture,3,497.34,4115.81,13,28,4.7,Asia
2522,Portable Charger,Books,3,483.7,264.01,54,54,5.0,Australia
2523,Bluetooth Speaker,Furniture,1,182.94,3728.69,25,58,3.5,Asia
2524,Vintage Watch,Clothing,3,364.79,3114.16,38,52,4.7,North America
2525,Smartphone,Jewelry,4,239.41,1392.85,49,21,3.2,North America
2526,Antique Vase,Clothing,1,468.61,1828.41,93,52,4.6,Australia
2527,Electric Guitar,Art,3,124.9,4760.79,12,61,1.7,Australia
2528,Wall Art,Jewelry,4,487.22,3124.39,92,44,2.6,Asia
2529,Robot Vacuum,Art,2,216.16,368.17,16,15,2.3,North America
2530,Bluetooth Speaker,Clothing,4,14.05,1256.61,62,41,1.1,Australia
2531,Smartwatch,Clothing,1,275.76,2086.42,14,67,2.9,South America
2532,Smart Thermostat,Clothing,2,222.93,4457.56,11,24,2.1,Africa
2533,Wireless Headphones,Books,3,14.6,1098.7,66,62,3.2,Europe
2534,4K Projector,Jewelry,1,438.58,3662.16,95,22,1.0,South America
2535,Sneakers,Jewelry,2,417.18,1397.27,100,8,1.3,Africa
2536,Action Figure,Art,3,132.85,2833.79,92,61,4.8,South America
2537,Cookware Set,Jewelry,4,373.75,1720.6,96,22,4.5,Africa
2538,Tablet,Art,4,267.28,316.74,63,61,1.5,Australia
2539,Desk Lamp,Furniture,2,81.53,3227.78,48,7,2.4,North America
2540,Luggage Set,Art,1,18.93,4740.17,67,29,3.0,Asia
2541,Gaming Console,Jewelry,1,339.49,3957.35,72,21,2.5,South America
2542,Board Game,Books,2,232.57,4988.08,25,9,3.6,Europe
2543,Designer Handbag,Furniture,2,473.99,3918.12,78,6,1.4,Asia
2544,Luggage Set,Furniture,1,247.24,4925.63,58,21,2.9,North America
2545,LED TV,Furniture,2,401.93,3331.03,91,30,3.0,North America
2546,Mountain Bike,Art,2,229.24,1776.93,36,41,3.2,Africa
2547,Bookshelf,Electronics,4,12.03,3071.48,46,71,4.3,North America
2548,Electric Guitar,Art,2,241.31,4499.55,30,10,3.6,South America
2549,Sneakers,Electronics,4,266.83,287.08,59,12,3.2,Europe
2550,Bookshelf,Clothing,4,236.64,2592.27,46,34,4.4,North America
2551,Robot Vacuum,Art,3,172.32,55.66,88,11,1.4,Australia
2552,Wireless Headphones,Books,1,348.41,1745.59,14,4,4.5,Europe
2553,Smartphone,Books,4,304.08,4260.22,59,11,4.9,Asia
2554,Coffee Maker,Art,1,156.86,2672.57,24,26,1.9,Australia
2555,Designer Handbag,Art,3,96.19,4779.46,69,62,3.2,Africa
2556,Camera Lens,Electronics,1,293.75,4478.17,60,67,2.4,Europe
2557,Smartwatch,Furniture,4,345.16,265.74,30,13,4.9,North America
2558,Wireless Headphones,Furniture,2,265.25,1847.07,43,28,2.6,South America
2559,Vintage Watch,Art,2,36.35,2399.11,39,5,4.4,Australia
2560,Sneakers,Furniture,2,324.18,1385.71,92,59,1.6,North America
2561,Dining Table,Jewelry,2,390.49,3713.59,32,18,2.5,Europe
2562,Mountain Bike,Electronics,3,292.02,2485.79,21,38,4.8,Africa
2563,Bookshelf,Electronics,2,145.08,4815.04,91,26,4.5,Africa
2564,Collectible Coin,Jewelry,1,376.29,1588.14,62,9,4.4,Asia
2565,Sofa,Books,2,316.62,1872.9,27,61,5.0,Australia
2566,Tablet,Electronics,2,147.38,3076.76,53,33,2.6,North America
2567,Leather Jacket,Electronics,2,34.12,4995.02,90,46,1.2,North America
2568,Leather Jacket,Clothing,3,373.66,1362.3,25,38,2.2,Australia
2569,Desk Lamp,Jewelry,1,274.56,1213.31,87,53,1.2,South America
2570,Designer Handbag,Electronics,4,106.07,3659.05,95,21,4.6,Asia
2571,Board Game,Clothing,4,459.26,1442.14,94,42,1.7,South America
2572,E-Reader,Art,4,431.08,2386.78,39,12,4.2,Asia
2573,Laptop,Furniture,4,82.08,2899.47,54,29,1.1,Europe
2574,Bluetooth Speaker,Furniture,2,84.88,3052.84,96,66,4.0,Africa
2575,Sofa,Furniture,1,89.86,2101.41,96,46,2.5,Europe
2576,Bluetooth Speaker,Books,4,491.5,1081.21,67,58,3.3,Africa
2577,Wall Art,Electronics,4,271.37,2814.74,67,66,4.9,Asia
2578,Luggage Set,Electronics,3,452.11,3795.42,1,53,2.0,South America
2579,Laptop,Jewelry,2,429.92,2979.05,68,23,2.7,Australia
2580,Board Game,Art,1,179.14,747.09,8,18,2.0,South America
2581,Leather Jacket,Art,4,28.35,3667.38,16,3,1.9,Asia
2582,Coffee Maker,Furniture,2,292.18,2520.88,26,7,2.2,North America
2583,Coffee Maker,Jewelry,4,140.04,551.55,54,46,3.3,South America
2584,Desk Lamp,Furniture,3,455.0,3270.28,67,65,1.5,Australia
2585,Fitness Tracker,Clothing,1,173.51,3882.68,5,44,4.4,Australia
2586,Camera Lens,Books,2,164.56,4752.52,23,65,3.4,Asia
2587,Laptop,Clothing,2,476.53,4269.81,48,2,4.3,Australia
2588,Portable Charger,Electronics,4,413.75,383.04,47,31,4.2,Asia
2589,Sneakers,Clothing,4,376.82,1682.44,87,61,1.7,South America
2590,4K Projector,Books,1,86.12,1233.77,19,30,3.1,South America
2591,Smartphone,Electronics,2,128.04,2185.31,34,11,3.3,Europe
2592,Canvas Painting,Jewelry,4,31.38,4397.66,14,21,4.8,North America
2593,Luggage Set,Art,2,469.98,1777.09,5,6,4.1,South America
2594,Collectible Coin,Furniture,4,305.18,1374.05,40,55,4.7,Africa
2595,E-Reader,Electronics,1,423.97,2254.45,14,9,3.9,Africa
2596,Antique Vase,Books,4,58.78,23.3,43,49,1.6,Australia
2597,Leather Jacket,Art,4,333.01,905.87,27,43,3.2,North America
2598,Fitness Tracker,Electronics,1,152.49,789.76,89,31,3.7,North America
2599,Leather Jacket,Jewelry,3,56.06,2118.08,43,43,1.1,South America
2600,Designer Handbag,Books,3,317.04,843.29,95,21,1.8,North America
2601,E-Reader,Art,1,202.82,4926.22,94,55,2.3,Europe
2602,Diamond Ring,Electronics,2,88.43,3441.85,75,37,1.5,Africa
2603,Antique Vase,Clothing,2,414.14,3990.66,41,42,3.2,Europe
2604,Cookware Set,Clothing,2,341.6,1048.7,48,55,2.2,South America
2605,Laptop,Art,1,426.1,153.21,73,5,4.5,Africa
2606,Vintage Watch,Clothing,1,194.96,2697.26,50,54,3.4,South America
2607,Espresso Machine,Jewelry,3,187.89,960.83,95,18,2.3,Europe
2608,Wireless Headphones,Art,4,315.05,942.08,86,8,1.4,South America
2609,Smart Thermostat,Furniture,1,79.24,4307.72,34,22,4.6,Africa
2610,Sofa,Books,2,236.34,2503.8,33,12,1.5,Europe
2611,Baby Stroller,Clothing,2,433.47,3242.22,52,39,2.6,Asia
2612,Fitness Tracker,Art,2,74.22,1702.5,77,37,1.4,Australia
2613,Robot Vacuum,Clothing,2,426.29,133.91,78,56,4.0,Australia
2614,Camera Lens,Furniture,1,341.05,2793.26,5,9,1.9,Australia
2615,Winter Coat,Electronics,1,420.88,1621.41,82,37,2.0,South America
2616,Sneakers,Electronics,4,207.71,1863.6,65,4,2.3,South America
2617,Bookshelf,Electronics,4,105.88,3479.59,7,10,4.9,Australia
2618,Coffee Maker,Jewelry,3,109.68,1485.64,30,38,2.4,South America
2619,Backpack,Electronics,1,123.12,1058.03,69,50,2.0,Africa
2620,Tablet,Furniture,1,438.34,1898.84,78,56,1.0,Africa
2621,Canvas Painting,Books,1,49.08,4814.18,13,38,4.0,Europe
2622,Portable Charger,Electronics,4,488.8,4667.94,58,60,4.9,North America
2623,Sneakers,Furniture,4,39.16,4316.85,67,8,3.4,Asia
2624,Cookware Set,Art,2,376.02,3273.77,13,67,3.1,Europe
2625,LED TV,Furniture,4,354.26,3070.45,99,70,2.2,Africa
2626,4K Projector,Clothing,3,118.18,1372.05,57,27,2.8,Europe
2627,Laptop,Books,2,95.42,2670.23,22,54,1.3,Asia
2628,Bluetooth Speaker,Clothing,3,12.5,1097.99,29,3,2.0,Australia
2629,LED TV,Books,4,194.38,1239.19,27,44,4.7,South America
2630,Tablet,Books,2,63.17,4990.95,63,23,1.1,Asia
2631,Sneakers,Furniture,1,187.23,2312.26,65,51,1.4,North America
2632,Coffee Maker,Clothing,2,133.38,3070.1,32,16,2.1,North America
2633,Canvas Painting,Books,2,356.25,1582.88,92,25,2.2,South America
2634,Baby Stroller,Electronics,1,177.65,3194.01,95,24,3.3,South America
2635,Baby Stroller,Clothing,2,377.22,126.39,81,20,2.5,Australia
2636,Smartwatch,Electronics,1,112.37,3200.85,66,49,2.0,Europe
2637,Portable Charger,Jewelry,2,315.61,2730.93,9,46,3.3,North America
2638,Antique Vase,Electronics,2,349.18,2466.38,22,42,4.8,South America
2639,Baby Stroller,Jewelry,2,391.37,4888.5,99,36,5.0,North America
2640,Canvas Painting,Art,2,158.01,1092.16,68,24,4.1,Africa
2641,Smart Thermostat,Jewelry,3,458.05,2999.86,98,30,2.7,South America
2642,Tablet,Furniture,2,304.53,4907.32,88,60,3.6,North America
2643,Vintage Watch,Furniture,2,335.13,1844.65,14,55,3.2,Africa
2644,Sofa,Clothing,2,176.18,2006.6,8,11,2.7,South America
2645,Canvas Painting,Clothing,1,187.47,945.29,80,25,1.5,Australia
2646,Smart Thermostat,Clothing,3,260.98,4298.94,43,18,4.9,South America
2647,Dining Table,Art,1,313.21,4063.15,49,37,2.0,Australia
2648,Dining Table,Clothing,1,39.48,3259.23,41,46,1.6,North America
2649,Camera Lens,Electronics,3,493.34,4322.06,80,50,4.8,Asia
2650,Coffee Maker,Furniture,3,459.68,1861.98,94,57,4.2,Africa
2651,Wireless Headphones,Furniture,1,377.81,3616.83,62,65,4.2,Australia
2652,Coffee Maker,Art,3,260.99,4127.38,8,7,3.7,Australia
2653,E-Reader,Jewelry,2,26.5,3750.72,34,37,3.7,South America
2654,Smart Thermostat,Jewelry,2,211.01,3735.63,55,6,1.9,South America
2655,Dog Bed,Art,4,59.46,3124.03,78,3,4.6,Africa
2656,Tablet,Books,3,218.1,1493.93,29,3,2.5,Europe
2657,Wireless Headphones,Furniture,2,434.81,552.27,43,15,3.3,North America
2658,Smart Thermostat,Art,2,22.27,3556.76,88,60,4.0,Europe
2659,Bluetooth Speaker,Books,1,355.63,1350.16,72,52,2.1,South America
2660,Collectible Coin,Furniture,3,474.33,1977.8,27,19,4.0,South America
2661,Luggage Set,Books,2,488.21,4647.32,37,37,2.0,Australia
2662,Vintage Watch,Clothing,2,253.38,4552.44,28,10,1.5,Asia
2663,Baby Stroller,Electronics,3,69.88,3178.49,100,40,4.3,Australia
2664,Diamond Ring,Electronics,1,115.82,273.27,68,21,1.3,North America
2665,Camera Lens,Books,4,373.47,2796.07,57,38,3.6,Europe
2666,Designer Handbag,Furniture,1,293.29,4220.78,15,47,3.0,Africa
2667,Laptop,Furniture,1,161.84,1067.93,78,62,3.6,Africa
2668,Antique Vase,Art,3,381.01,677.92,8,70,2.1,Europe
2669,Cookware Set,Art,3,154.97,3675.54,78,68,1.7,Australia
2670,Canvas Painting,Clothing,1,357.9,1206.89,59,19,3.8,Africa
2671,Sneakers,Art,1,408.1,611.41,96,12,1.0,North America
2672,Bookshelf,Books,1,216.58,974.95,67,68,2.8,Europe
2673,Desk Lamp,Jewelry,4,120.49,2073.99,28,43,3.7,Australia
2674,Antique Vase,Clothing,4,35.05,3171.57,3,66,3.1,South America
2675,Cookware Set,Books,3,379.18,3807.78,51,28,1.1,South America
2676,Mountain Bike,Clothing,1,420.04,584.5,47,66,2.1,Asia
2677,Camera Lens,Furniture,2,244.24,3623.33,31,2,4.5,Asia
2678,Tablet,Books,2,409.66,1297.93,67,5,1.5,Australia
2679,Wall Art,Books,2,178.5,2006.73,16,7,1.1,South America
2680,Cookware Set,Furniture,4,292.64,3215.8,85,58,2.8,Asia
2681,Vintage Watch,Furniture,2,182.81,1009.82,82,23,2.2,Europe
2682,Smart Thermostat,Furniture,1,155.83,1628.85,18,47,3.1,North America
2683,Robot Vacuum,Electronics,3,355.33,624.95,9,55,4.4,Europe
2684,LED TV,Clothing,2,132.97,4249.76,69,61,3.0,Europe
2685,Smart Thermostat,Electronics,2,492.84,4207.14,76,66,3.8,Australia
2686,Laptop,Furniture,4,123.26,3957.62,10,8,2.4,Asia
2687,Tablet,Books,3,475.7,1242.42,2,60,1.5,Australia
2688,Backpack,Electronics,2,53.69,4944.82,51,66,3.0,North America
2689,LED TV,Clothing,2,354.19,112.54,54,13,4.7,Europe
2690,Smartwatch,Furniture,3,434.63,1958.59,73,19,1.2,Asia
2691,Backpack,Jewelry,4,197.08,1985.64,99,35,5.0,South America
2692,Collectible Coin,Books,2,377.97,174.76,83,14,3.0,Asia
2693,Wireless Headphones,Art,2,231.38,1083.62,42,17,3.0,Africa
2694,Desk Lamp,Electronics,1,469.16,4572.16,52,43,1.9,Africa
2695,Winter Coat,Electronics,3,356.99,426.5,33,22,1.8,Europe
2696,Bookshelf,Books,1,381.27,4275.88,88,61,2.3,Europe
2697,Smartphone,Art,1,260.64,3519.63,35,12,2.8,South America
2698,Fitness Tracker,Electronics,1,209.72,1559.28,9,53,2.8,Europe
2699,Camera Lens,Clothing,4,166.69,4554.01,24,21,3.8,Australia
2700,Sofa,Electronics,1,362.95,3810.98,79,37,1.6,South America
2701,Leather Jacket,Electronics,2,88.75,2594.24,45,41,2.0,Africa
2702,Vintage Watch,Furniture,2,487.93,1723.85,99,11,3.5,Africa
2703,Fitness Tracker,Electronics,4,329.0,2948.29,61,47,3.2,Asia
2704,Sneakers,Books,3,215.26,763.83,14,49,1.3,Asia
2705,Fitness Tracker,Furniture,1,303.8,915.2,22,71,3.6,Australia
2706,Dog Bed,Books,2,257.21,4698.42,14,41,4.7,Africa
2707,Dog Bed,Furniture,2,331.07,2863.42,79,41,2.2,Africa
2708,Tablet,Books,3,419.8,2807.94,81,49,1.6,Africa
2709,Canvas Painting,Furniture,1,222.7,3515.19,30,67,2.7,Asia
2710,E-Reader,Furniture,1,309.0,4178.16,84,24,1.3,Africa
2711,Dining Table,Furniture,3,363.98,1960.21,88,65,4.2,Europe
2712,Electric Guitar,Furniture,1,251.99,3504.7,1,14,1.7,North America
2713,Baby Stroller,Furniture,2,382.27,63.28,51,55,1.1,North America
2714,Action Figure,Electronics,2,299.26,1291.9,86,17,4.9,Asia
2715,Smartphone,Clothing,2,29.99,3193.16,89,39,4.5,Europe
2716,Tablet,Art,4,215.61,2731.53,29,14,3.8,Africa
2717,Mountain Bike,Electronics,1,257.76,64.44,66,32,1.5,Africa
2718,Wall Art,Jewelry,1,103.06,2514.04,66,53,2.7,Europe
2719,Designer Handbag,Electronics,1,79.14,2994.58,80,54,1.8,Europe
2720,Collectible Coin,Jewelry,1,186.5,1687.12,67,65,1.8,Africa
2721,Smartphone,Art,2,275.11,3210.5,16,41,4.7,Australia
2722,Dog Bed,Clothing,3,319.46,3986.39,28,41,2.3,Africa
2723,Winter Coat,Furniture,3,307.24,2986.1,85,20,4.2,Europe
2724,Smartphone,Furniture,1,304.96,3007.16,55,43,4.9,Africa
2725,Antique Vase,Furniture,4,383.88,4310.23,45,63,4.6,North America
2726,Diamond Ring,Clothing,4,19.11,1519.14,2,32,1.3,Africa
2727,Espresso Machine,Furniture,1,450.68,940.44,81,56,3.8,South America
2728,Wall Art,Furniture,1,110.02,4509.28,8,52,4.3,Asia
2729,Collectible Coin,Electronics,4,31.73,1041.05,97,66,2.2,Australia
2730,Laptop,Art,4,186.73,2140.43,28,32,4.9,Europe
2731,Camera Lens,Furniture,2,78.32,1843.79,6,42,4.5,North America
2732,Leather Jacket,Jewelry,2,52.76,1695.1,49,59,1.5,North America
2733,Mountain Bike,Clothing,2,426.46,3345.11,26,5,4.5,Australia
