item_id,item_name,category,item_condition,starting_price,final_price,bids_count,auction_duration,status,predicted_final_price,seller
1242,Item_1242,Gaming,New,247,616,6,2 Days,Completed,631,Seller_6
1243,Item_1243,Furniture,New,780,1170,18,4 Days,Completed,1220,Seller_10
1244,Item_1244,Books,Used,309,560,2,4 Days,Completed,598,Seller_4
1245,Item_1245,Mobiles,Refurbished,883,1373,5,1 Days,Completed,1395,Seller_2
1246,Item_1246,Fashion,Refurbished,840,1182,6,5 Days,Completed,1217,Seller_5
1247,Item_1247,Furniture,Used,889,1033,16,1 Days,Completed,1006,Seller_10
1248,Item_1248,Jewelry,Refurbished,860,1039,16,4 Days,Completed,994,Seller_8
1249,Item_1249,Books,Refurbished,797,1136,13,2 Days,Completed,1114,Seller_4
1250,Item_1250,Gaming,New,838,867,6,3 Days,Completed,883,Seller_6
1251,Item_1251,Electronics,New,104,127,15,2 Days,Completed,173,Seller_7
1252,Item_1252,Fashion,Refurbished,966,1075,18,4 Days,Completed,1048,Seller_5
1253,Item_1253,Appliances,Refurbished,899,1220,16,7 Days,Completed,1217,Seller_9
1254,Item_1254,Gaming,Refurbished,437,474,17,6 Days,Completed,462,Seller_6
1255,Item_1255,Gaming,Refurbished,488,571,2,5 Days,Completed,531,Seller_6
1256,Item_1256,Sports,New,973,1061,10,6 Days,Completed,1073,Seller_3
1257,Item_1257,Jewelry,New,808,1026,16,5 Days,Completed,1021,Seller_8
1258,Item_1258,Mobiles,Used,632,1023,15,7 Days,Completed,1060,Seller_2
1259,Item_1259,Mobiles,New,205,370,8,1 Days,Completed,364,Seller_2
1260,Item_1260,Gaming,Used,455,771,16,6 Days,Completed,769,Seller_6
1261,Item_1261,Books,Used,575,717,6,3 Days,Completed,751,Seller_4
1262,Item_1262,Art,New,355,718,3,3 Days,Completed,686,Seller_1
1263,Item_1263,Art,Refurbished,836,863,16,2 Days,Completed,818,Seller_1
1264,Item_1264,Books,Used,377,578,14,6 Days,Completed,597,Seller_4
1265,Item_1265,Mobiles,Refurbished,559,650,10,2 Days,Completed,634,Seller_2
1266,Item_1266,Mobiles,Refurbished,401,640,19,1 Days,Completed,595,Seller_2
1267,Item_1267,Gaming,New,175,652,7,4 Days,Completed,700,Seller_6
1268,Item_1268,Sports,New,762,1190,4,4 Days,Completed,1164,Seller_3
1269,Item_1269,Fashion,Refurbished,610,753,6,2 Days,Completed,775,Seller_5
1270,Item_1270,Art,New,469,673,19,2 Days,Completed,702,Seller_1
1271,Item_1271,Jewelry,Used,718,1123,15,7 Days,Completed,1127,Seller_8
1272,Item_1272,Books,Used,983,1337,14,7 Days,Completed,1318,Seller_4
1273,Item_1273,Fashion,New,580,719,13,7 Days,Completed,684,Seller_5
1274,Item_1274,Electronics,Refurbished,709,1091,7,2 Days,Completed,1077,Seller_7
1275,Item_1275,Mobiles,Used,103,363,20,6 Days,Completed,328,Seller_2
1276,Item_1276,Appliances,Used,794,1043,20,2 Days,Completed,997,Seller_9
1277,Item_1277,Appliances,Used,188,394,5,1 Days,Completed,402,Seller_9
1278,Item_1278,Electronics,New,711,1188,2,4 Days,Completed,1168,Seller_7
1279,Item_1279,Furniture,Used,370,533,11,4 Days,Completed,523,Seller_10
1280,Item_1280,Electronics,New,709,947,19,2 Days,Completed,928,Seller_7
1281,Item_1281,Fashion,New,264,534,17,1 Days,Completed,508,Seller_5
1282,Item_1282,Fashion,Used,576,983,6,3 Days,Completed,944,Seller_5
1283,Item_1283,Appliances,Refurbished,611,917,5,5 Days,Completed,930,Seller_9
1284,Item_1284,Sports,Used,159,209,12,3 Days,Completed,167,Seller_3
1285,Item_1285,Appliances,Used,240,308,13,2 Days,Completed,259,Seller_9
1286,Item_1286,Books,Refurbished,233,700,12,2 Days,Completed,651,Seller_4
1287,Item_1287,Jewelry,Refurbished,684,1009,14,4 Days,Completed,1058,Seller_8
1288,Item_1288,Fashion,New,977,1121,10,3 Days,Completed,1150,Seller_5
1289,Item_1289,Sports,Refurbished,937,1211,5,1 Days,Completed,1169,Seller_3
1290,Item_1290,Sports,New,228,488,8,2 Days,Completed,449,Seller_3
1291,Item_1291,Art,New,822,1020,13,7 Days,Completed,1063,Seller_1
1292,Item_1292,Fashion,New,820,1255,11,3 Days,Completed,1254,Seller_5
1293,Item_1293,Mobiles,New,325,528,6,5 Days,Completed,568,Seller_2
1294,Item_1294,Sports,Refurbished,291,541,9,1 Days,Completed,561,Seller_3
1295,Item_1295,Gaming,Used,875,1125,15,4 Days,Completed,1160,Seller_6
1296,Item_1296,Appliances,New,719,917,8,4 Days,Completed,953,Seller_9
1297,Item_1297,Furniture,Refurbished,336,573,3,1 Days,Completed,599,Seller_10
1298,Item_1298,Appliances,New,974,1367,10,2 Days,Completed,1385,Seller_9
1299,Item_1299,Gaming,Refurbished,914,1351,3,5 Days,Completed,1383,Seller_6
1300,Item_1300,Gaming,New,357,412,15,3 Days,Completed,403,Seller_6
1301,Item_1301,Appliances,Used,655,1113,13,7 Days,Completed,1069,Seller_9
1302,Item_1302,Fashion,New,175,193,1,1 Days,Completed,184,Seller_5
1303,Item_1303,Electronics,Used,391,549,10,6 Days,Completed,598,Seller_7
1304,Item_1304,Art,New,937,1311,13,2 Days,Completed,1360,Seller_1
1305,Item_1305,Gaming,Used,621,704,19,7 Days,Completed,711,Seller_6
1306,Item_1306,Electronics,Refurbished,664,837,14,5 Days,Completed,857,Seller_7
1307,Item_1307,Furniture,Refurbished,287,585,6,3 Days,Completed,603,Seller_10
1308,Item_1308,Jewelry,Used,514,834,7,5 Days,Completed,802,Seller_8
1309,Item_1309,Sports,New,827,1282,15,7 Days,Completed,1320,Seller_3
1310,Item_1310,Books,New,232,652,10,6 Days,Completed,609,Seller_4
1311,Item_1311,Appliances,Used,101,558,9,2 Days,Completed,597,Seller_9
1312,Item_1312,Electronics,Refurbished,691,743,17,1 Days,Completed,784,Seller_7
1313,Item_1313,Books,New,177,259,11,3 Days,Completed,293,Seller_4
1314,Item_1314,Gaming,New,151,646,13,7 Days,Completed,644,Seller_6
1315,Item_1315,Electronics,Used,896,1248,13,1 Days,Completed,1225,Seller_7
1316,Item_1316,Furniture,Refurbished,239,682,2,7 Days,Completed,643,Seller_10
1317,Item_1317,Gaming,New,818,1005,18,5 Days,Completed,1013,Seller_6
1318,Item_1318,Electronics,Refurbished,121,391,8,6 Days,Completed,385,Seller_7
1319,Item_1319,Art,Used,336,723,13,7 Days,Completed,695,Seller_1
1320,Item_1320,Fashion,Refurbished,867,888,15,1 Days,Completed,930,Seller_5
1321,Item_1321,Electronics,Refurbished,436,740,17,1 Days,Completed,781,Seller_7
1322,Item_1322,Art,Refurbished,424,548,7,5 Days,Completed,509,Seller_1
1323,Item_1323,Art,New,994,1234,5,7 Days,Completed,1272,Seller_1
1324,Item_1324,Electronics,Used,732,880,3,1 Days,Completed,866,Seller_7
1325,Item_1325,Fashion,Refurbished,185,304,13,5 Days,Completed,351,Seller_5
1326,Item_1326,Fashion,Refurbished,778,838,9,7 Days,Completed,806,Seller_5
1327,Item_1327,Art,Refurbished,236,341,6,2 Days,Completed,364,Seller_1
1328,Item_1328,Books,Used,669,848,9,6 Days,Completed,802,Seller_4
1329,Item_1329,Furniture,New,603,728,10,7 Days,Completed,688,Seller_10
1330,Item_1330,Gaming,New,692,1150,2,5 Days,Completed,1171,Seller_6
1331,Item_1331,Fashion,Refurbished,366,759,7,2 Days,Completed,784,Seller_5
1332,Item_1332,Mobiles,Refurbished,665,695,1,1 Days,Completed,733,Seller_2
1333,Item_1333,Furniture,Refurbished,745,913,15,7 Days,Completed,922,Seller_10
1334,Item_1334,Mobiles,Used,400,895,16,5 Days,Completed,875,Seller_2
1335,Item_1335,Appliances,New,918,1288,19,1 Days,Completed,1323,Seller_9
1336,Item_1336,Furniture,Refurbished,398,844,12,6 Days,Completed,840,Seller_10
1337,Item_1337,Jewelry,Used,398,620,7,6 Days,Completed,619,Seller_8
1338,Item_1338,Furniture,Refurbished,619,727,13,1 Days,Completed,773,Seller_10
1339,Item_1339,Electronics,New,269,574,16,3 Days,Completed,538,Seller_7
1340,Item_1340,Appliances,Used,640,948,19,4 Days,Completed,965,Seller_9
1341,Item_1341,Jewelry,Used,347,370,12,5 Days,Completed,386,Seller_8
1342,Item_1342,Appliances,Used,102,371,7,5 Days,Completed,378,Seller_9
1343,Item_1343,Mobiles,New,134,603,5,3 Days,Completed,646,Seller_2
1344,Item_1344,Gaming,Refurbished,730,1020,6,1 Days,Completed,972,Seller_6
1345,Item_1345,Furniture,Used,809,911,20,4 Days,Completed,912,Seller_10
1346,Item_1346,Electronics,New,296,713,3,7 Days,Completed,677,Seller_7
1347,Item_1347,Jewelry,Used,177,393,9,3 Days,Completed,427,Seller_8
1348,Item_1348,Jewelry,Refurbished,981,1457,3,6 Days,Completed,1469,Seller_8
1349,Item_1349,Furniture,Used,352,627,5,6 Days,Completed,625,Seller_10
1350,Item_1350,Books,Refurbished,429,575,1,5 Days,Completed,567,Seller_4
1351,Item_1351,Books,Refurbished,897,1001,19,4 Days,Completed,1001,Seller_4
1352,Item_1352,Gaming,Refurbished,648,1078,5,2 Days,Completed,1106,Seller_6
1353,Item_1353,Appliances,Refurbished,975,1414,6,4 Days,Completed,1413,Seller_9
1354,Item_1354,Furniture,Refurbished,682,1154,10,5 Days,Completed,1127,Seller_10
1355,Item_1355,Sports,Refurbished,714,885,19,1 Days,Completed,911,Seller_3
1356,Item_1356,Electronics,Used,224,678,13,5 Days,Completed,638,Seller_7
1357,Item_1357,Sports,Used,214,696,16,2 Days,Completed,708,Seller_3
1358,Item_1358,Appliances,Used,864,1197,15,5 Days,Completed,1201,Seller_9
1359,Item_1359,Jewelry,Refurbished,826,998,6,4 Days,Completed,1014,Seller_8
1360,Item_1360,Gaming,Refurbished,645,793,18,6 Days,Completed,755,Seller_6
1361,Item_1361,Appliances,New,631,911,5,1 Days,Completed,946,Seller_9
1362,Item_1362,Books,Used,887,1000,11,5 Days,Completed,1010,Seller_4
1363,Item_1363,Art,Used,842,921,16,4 Days,Completed,879,Seller_1
1364,Item_1364,Fashion,Refurbished,656,769,5,4 Days,Completed,739,Seller_5
1365,Item_1365,Books,New,223,264,9,3 Days,Completed,309,Seller_4
1366,Item_1366,Fashion,Refurbished,821,1255,2,3 Days,Completed,1294,Seller_5
1367,Item_1367,Electronics,Refurbished,321,600,17,4 Days,Completed,624,Seller_7
1368,Item_1368,Jewelry,New,578,1007,20,2 Days,Completed,958,Seller_8
1369,Item_1369,Art,New,951,1344,1,2 Days,Completed,1321,Seller_1
1370,Item_1370,Mobiles,Refurbished,564,927,2,7 Days,Completed,973,Seller_2
1371,Item_1371,Electronics,Refurbished,834,1231,13,4 Days,Completed,1215,Seller_7
1372,Item_1372,Mobiles,Used,153,643,1,7 Days,Completed,597,Seller_2
1373,Item_1373,Art,Refurbished,706,957,17,6 Days,Completed,925,Seller_1
1374,Item_1374,Furniture,New,908,1369,1,4 Days,Completed,1348,Seller_10
1375,Item_1375,Appliances,New,903,1186,10,4 Days,Completed,1198,Seller_9
1376,Item_1376,Electronics,Used,178,345,7,3 Days,Completed,395,Seller_7
1377,Item_1377,Jewelry,Used,932,1374,7,1 Days,Completed,1356,Seller_8
1378,Item_1378,Art,Used,905,1298,13,1 Days,Completed,1324,Seller_1
1379,Item_1379,Appliances,Used,618,999,10,7 Days,Completed,951,Seller_9
1380,Item_1380,Fashion,New,478,732,2,7 Days,Completed,739,Seller_5
1381,Item_1381,Fashion,Used,519,793,6,2 Days,Completed,814,Seller_5
1382,Item_1382,Fashion,Used,838,1010,6,6 Days,Completed,1006,Seller_5
1383,Item_1383,Jewelry,Refurbished,996,1478,6,1 Days,Completed,1479,Seller_8
1384,Item_1384,Jewelry,Refurbished,758,1193,9,5 Days,Completed,1193,Seller_8
1385,Item_1385,Art,Used,176,589,19,5 Days,Completed,631,Seller_1
1386,Item_1386,Appliances,New,156,222,3,3 Days,Completed,229,Seller_9
1387,Item_1387,Appliances,Refurbished,945,1060,14,2 Days,Completed,1022,Seller_9
1388,Item_1388,Art,Refurbished,213,678,18,5 Days,Completed,658,Seller_1
1389,Item_1389,Mobiles,New,400,685,15,7 Days,Completed,728,Seller_2
1390,Item_1390,Appliances,Used,212,271,16,4 Days,Completed,309,Seller_9
1391,Item_1391,Gaming,Used,358,711,2,7 Days,Completed,663,Seller_6
1392,Item_1392,Sports,Used,849,1181,5,5 Days,Completed,1225,Seller_3
1393,Item_1393,Fashion,Used,278,762,1,7 Days,Completed,712,Seller_5
1394,Item_1394,Furniture,Refurbished,500,644,9,6 Days,Completed,610,Seller_10
1395,Item_1395,Books,Used,293,332,16,4 Days,Completed,342,Seller_4
1396,Item_1396,Gaming,New,307,349,5,4 Days,Completed,349,Seller_6
1397,Item_1397,Appliances,Refurbished,520,835,10,4 Days,Completed,857,Seller_9
1398,Item_1398,Sports,Used,673,732,1,4 Days,Completed,759,Seller_3
1399,Item_1399,Sports,Refurbished,873,1032,2,2 Days,Completed,985,Seller_3
1400,Item_1400,Fashion,New,902,1105,3,3 Days,Completed,1097,Seller_5
1401,Item_1401,Furniture,Used,455,618,6,2 Days,Completed,603,Seller_10
1402,Item_1402,Sports,New,435,564,17,7 Days,Completed,569,Seller_3
1403,Item_1403,Gaming,New,332,673,6,3 Days,Completed,683,Seller_6
1404,Item_1404,Books,Used,669,1141,11,5 Days,Completed,1171,Seller_4
1405,Item_1405,Gaming,Refurbished,365,649,10,2 Days,Completed,664,Seller_6
1406,Item_1406,Books,Used,405,688,14,4 Days,Completed,734,Seller_4
1407,Item_1407,Sports,Refurbished,683,770,10,5 Days,Completed,767,Seller_3
1408,Item_1408,Appliances,Used,541,881,18,2 Days,Completed,863,Seller_9
1409,Item_1409,Mobiles,Refurbished,113,124,7,3 Days,Completed,164,Seller_2
1410,Item_1410,Electronics,New,982,1162,18,1 Days,Completed,1160,Seller_7
1411,Item_1411,Furniture,New,126,450,10,3 Days,Completed,453,Seller_10
1412,Item_1412,Furniture,New,770,1162,12,3 Days,Completed,1207,Seller_10
1413,Item_1413,Electronics,New,665,992,7,2 Days,Completed,1000,Seller_7
1414,Item_1414,Sports,Refurbished,336,495,16,5 Days,Completed,462,Seller_3
1415,Item_1415,Art,Used,675,970,12,5 Days,Completed,936,Seller_1
1416,Item_1416,Sports,Refurbished,869,892,2,5 Days,Completed,938,Seller_3
1417,Item_1417,Sports,Refurbished,510,561,18,2 Days,Completed,559,Seller_3
1418,Item_1418,Electronics,Refurbished,152,432,6,6 Days,Completed,390,Seller_7
1419,Item_1419,Gaming,Used,753,1024,1,3 Days,Completed,1070,Seller_6
1420,Item_1420,Gaming,Used,256,422,15,3 Days,Completed,419,Seller_6
1421,Item_1421,Jewelry,Refurbished,818,977,20,5 Days,Completed,1023,Seller_8
1422,Item_1422,Art,New,888,1031,8,7 Days,Completed,1061,Seller_1
1423,Item_1423,Sports,Used,378,621,6,7 Days,Completed,590,Seller_3
1424,Item_1424,Mobiles,Used,342,476,15,4 Days,Completed,498,Seller_2
1425,Item_1425,Fashion,Refurbished,729,1047,15,1 Days,Completed,1031,Seller_5
1426,Item_1426,Mobiles,Refurbished,615,900,9,2 Days,Completed,852,Seller_2
1427,Item_1427,Appliances,New,618,1027,13,5 Days,Completed,1020,Seller_9
1428,Item_1428,Appliances,Refurbished,306,340,7,7 Days,Completed,305,Seller_9
1429,Item_1429,Appliances,New,206,249,8,2 Days,Completed,246,Seller_9
1430,Item_1430,Appliances,New,850,1350,5,3 Days,Completed,1337,Seller_9
1431,Item_1431,Furniture,Refurbished,202,466,1,6 Days,Completed,440,Seller_10
1432,Item_1432,Books,New,898,1094,13,4 Days,Completed,1094,Seller_4
1433,Item_1433,Furniture,Refurbished,706,1117,10,1 Days,Completed,1102,Seller_10
1434,Item_1434,Gaming,Refurbished,465,566,5,5 Days,Completed,552,Seller_6
1435,Item_1435,Appliances,New,740,808,11,5 Days,Completed,780,Seller_9
1436,Item_1436,Mobiles,Refurbished,334,742,6,7 Days,Completed,751,Seller_2
1437,Item_1437,Sports,Used,731,1184,20,1 Days,Completed,1170,Seller_3
1438,Item_1438,Books,Used,308,406,9,1 Days,Completed,356,Seller_4
1439,Item_1439,Sports,New,161,554,17,1 Days,Completed,555,Seller_3
1440,Item_1440,Fashion,New,134,221,8,6 Days,Completed,214,Seller_5
1441,Item_1441,Appliances,Used,854,1245,3,2 Days,Completed,1277,Seller_9
1442,Item_1442,Appliances,New,736,962,11,2 Days,Completed,1009,Seller_9
1443,Item_1443,Mobiles,New,457,537,18,7 Days,Completed,520,Seller_2
1444,Item_1444,Gaming,Refurbished,944,1442,16,6 Days,Completed,1410,Seller_6
1445,Item_1445,Electronics,Refurbished,966,1182,9,3 Days,Completed,1198,Seller_7
1446,Item_1446,Jewelry,Refurbished,787,1231,8,7 Days,Completed,1183,Seller_8
1447,Item_1447,Books,New,490,647,7,2 Days,Completed,616,Seller_4
1448,Item_1448,Gaming,Refurbished,804,1277,3,6 Days,Completed,1290,Seller_6
1449,Item_1449,Sports,New,129,180,17,2 Days,Completed,155,Seller_3
1450,Item_1450,Books,Refurbished,849,967,5,4 Days,Completed,1004,Seller_4
1451,Item_1451,Art,New,796,853,2,5 Days,Completed,866,Seller_1
1452,Item_1452,Furniture,Refurbished,639,893,11,7 Days,Completed,864,Seller_10
1453,Item_1453,Electronics,Used,454,827,4,5 Days,Completed,864,Seller_7
1454,Item_1454,Sports,Used,400,467,9,3 Days,Completed,432,Seller_3
1455,Item_1455,Furniture,Used,675,944,3,3 Days,Completed,955,Seller_10
1456,Item_1456,Gaming,New,977,1063,11,2 Days,Completed,1109,Seller_6
1457,Item_1457,Books,New,778,1187,18,4 Days,Completed,1196,Seller_4
1458,Item_1458,Jewelry,Used,507,944,3,3 Days,Completed,906,Seller_8
1459,Item_1459,Sports,Refurbished,232,480,6,3 Days,Completed,501,Seller_3
1460,Item_1460,Electronics,Used,121,542,12,1 Days,Completed,564,Seller_7
1461,Item_1461,Fashion,New,1000,1244,6,2 Days,Completed,1219,Seller_5
1462,Item_1462,Electronics,New,611,1059,12,4 Days,Completed,1065,Seller_7
1463,Item_1463,Gaming,New,418,888,20,5 Days,Completed,917,Seller_6
1464,Item_1464,Art,New,611,780,10,7 Days,Completed,739,Seller_1
1465,Item_1465,Books,New,279,351,16,5 Days,Completed,315,Seller_4
1466,Item_1466,Furniture,New,446,851,1,3 Days,Completed,840,Seller_10
1467,Item_1467,Gaming,Refurbished,726,968,16,6 Days,Completed,993,Seller_6
1468,Item_1468,Mobiles,New,946,1353,13,1 Days,Completed,1368,Seller_2
1469,Item_1469,Fashion,Used,446,911,14,4 Days,Completed,955,Seller_5
1470,Item_1470,Art,New,369,679,9,4 Days,Completed,683,Seller_1
1471,Item_1471,Appliances,New,397,485,18,6 Days,Completed,443,Seller_9
1472,Item_1472,Appliances,Used,331,721,18,6 Days,Completed,735,Seller_9
1473,Item_1473,Mobiles,New,308,342,14,1 Days,Completed,377,Seller_2
1474,Item_1474,Appliances,Used,313,620,11,4 Days,Completed,583,Seller_9
1475,Item_1475,Appliances,Used,447,557,18,5 Days,Completed,526,Seller_9
1476,Item_1476,Sports,Refurbished,386,539,15,2 Days,Completed,549,Seller_3
1477,Item_1477,Sports,Refurbished,549,697,7,2 Days,Completed,651,Seller_3
1478,Item_1478,Sports,New,818,1224,18,5 Days,Completed,1214,Seller_3
1479,Item_1479,Gaming,Used,190,558,1,4 Days,Completed,543,Seller_6
1480,Item_1480,Books,Refurbished,742,1143,17,6 Days,Completed,1166,Seller_4
1481,Item_1481,Fashion,Refurbished,225,447,5,2 Days,Completed,460,Seller_5
1482,Item_1482,Books,New,171,501,2,4 Days,Completed,459,Seller_4
1483,Item_1483,Books,New,325,506,7,7 Days,Completed,488,Seller_4
1484,Item_1484,Furniture,Refurbished,982,1303,3,6 Days,Completed,1334,Seller_10
1485,Item_1485,Art,New,999,1297,14,2 Days,Completed,1302,Seller_1
1486,Item_1486,Sports,New,873,1041,15,5 Days,Completed,1081,Seller_3
1487,Item_1487,Art,New,937,1316,13,7 Days,Completed,1318,Seller_1
1488,Item_1488,Art,Refurbished,862,1118,11,3 Days,Completed,1082,Seller_1
1489,Item_1489,Books,New,506,520,19,2 Days,Completed,545,Seller_4
1490,Item_1490,Jewelry,Refurbished,891,1075,11,1 Days,Completed,1116,Seller_8
1491,Item_1491,Art,Refurbished,182,565,12,7 Days,Completed,606,Seller_1
1492,Item_1492,Jewelry,Used,325,587,14,2 Days,Completed,603,Seller_8
1493,Item_1493,Jewelry,Refurbished,670,700,19,7 Days,Completed,660,Seller_8
1494,Item_1494,Fashion,Used,673,822,18,3 Days,Completed,774,Seller_5
1495,Item_1495,Fashion,Used,430,529,9,3 Days,Completed,548,Seller_5
1496,Item_1496,Furniture,Refurbished,362,457,2,7 Days,Completed,454,Seller_10
1497,Item_1497,Fashion,Used,256,469,16,4 Days,Completed,442,Seller_5
1498,Item_1498,Electronics,New,733,812,4,7 Days,Completed,779,Seller_7
1499,Item_1499,Books,Refurbished,300,746,9,5 Days,Completed,757,Seller_4
1500,Item_1500,Books,Refurbished,131,451,11,1 Days,Completed,482,Seller_4
1501,Item_1501,Gaming,Used,164,555,19,7 Days,Completed,537,Seller_6
1502,Item_1502,Sports,Refurbished,869,1254,20,2 Days,Completed,1281,Seller_3
1503,Item_1503,Jewelry,Refurbished,122,270,4,2 Days,Completed,260,Seller_8
1504,Item_1504,Mobiles,Refurbished,962,1296,17,6 Days,Completed,1282,Seller_2
1505,Item_1505,Gaming,New,879,907,1,4 Days,Completed,895,Seller_6
1506,Item_1506,Art,New,755,1049,19,5 Days,Completed,1091,Seller_1
1507,Item_1507,Gaming,New,702,882,16,1 Days,Completed,851,Seller_6
1508,Item_1508,Fashion,Refurbished,653,824,18,7 Days,Completed,850,Seller_5
1509,Item_1509,Gaming,Refurbished,107,522,16,6 Days,Completed,525,Seller_6
1510,Item_1510,Furniture,Refurbished,826,1045,14,7 Days,Completed,1087,Seller_10
1511,Item_1511,Books,Refurbished,335,422,3,3 Days,Completed,407,Seller_4
1512,Item_1512,Furniture,Refurbished,629,735,6,5 Days,Completed,721,Seller_10
1513,Item_1513,Books,Refurbished,695,931,3,4 Days,Completed,886,Seller_4
1514,Item_1514,Art,Used,564,699,4,5 Days,Completed,700,Seller_1
1515,Item_1515,Art,Refurbished,462,583,5,1 Days,Completed,595,Seller_1
1516,Item_1516,Electronics,New,194,421,1,4 Days,Completed,417,Seller_7
1517,Item_1517,Electronics,New,513,809,7,4 Days,Completed,849,Seller_7
1518,Item_1518,Furniture,Refurbished,591,932,14,2 Days,Completed,893,Seller_10
1519,Item_1519,Electronics,Refurbished,118,388,11,4 Days,Completed,359,Seller_7
1520,Item_1520,Fashion,Refurbished,661,742,16,6 Days,Completed,766,Seller_5
1521,Item_1521,Appliances,New,484,666,18,7 Days,Completed,680,Seller_9
1522,Item_1522,Art,Used,135,534,8,5 Days,Completed,487,Seller_1
1523,Item_1523,Jewelry,Used,846,1138,9,3 Days,Completed,1089,Seller_8
1524,Item_1524,Electronics,Used,725,1003,16,2 Days,Completed,1008,Seller_7
1525,Item_1525,Art,New,887,1053,16,6 Days,Completed,1018,Seller_1
1526,Item_1526,Jewelry,Used,502,770,14,4 Days,Completed,724,Seller_8
1527,Item_1527,Jewelry,Used,797,1237,9,6 Days,Completed,1261,Seller_8
1528,Item_1528,Jewelry,New,295,308,14,3 Days,Completed,324,Seller_8
1529,Item_1529,Gaming,Refurbished,910,1255,16,5 Days,Completed,1273,Seller_6
